OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|IBY_FNDCPT_USER_EFT_PF_B|IBY_FNDCPT_USER_EFT_PF_B|SYS_EFT_PROFILE_CODE|iby_fndcpt_sys_eft_pf_b|ID|1
FUSION|IBY_FNDCPT_USER_EFT_PF_B|IBY_FNDCPT_USER_EFT_PF_B|BEP_ACCOUNT_ID|iby_bepkeys|ID|1
FUSION|IBY_FNDCPT_USER_EFT_PF_B|IBY_FNDCPT_USER_EFT_PF_B|VERIFY_TRANS_CONFIG_ID|iby_transmit_configs_b|ID|1
FUSION|IBY_FNDCPT_USER_EFT_PF_B|IBY_FNDCPT_USER_EFT_PF_B|FUNDS_XFER_TRANS_CONFIG_ID|iby_transmit_configs_b|ID|1
FUSION|IBY_FNDCPT_USER_EFT_PF_B|IBY_FNDCPT_USER_EFT_PF_B|QUERY_TRANS_CONFIG_ID|iby_transmit_configs_b|ID|1
FUSION|iby_fndcpt_user_eft_pf_tl|IBY_FNDCPT_USER_EFT_PF_B|USER_EFT_PROFILE_CODE|iby_fndcpt_user_eft_pf_b|ID|1
FUSION|AR_STATEMENT_LINE_CLUSTERS|AR_STATEMENT_LINE_CLUSTERS|SITE_USE_ID|hz_cust_site_uses_all|ID|1
FUSION|AR_STATEMENT_LINE_CLUSTERS|AR_STATEMENT_LINE_CLUSTERS|CUSTOMER_ID|hz_cust_accounts|ID|1
FUSION|AR_STATEMENT_LINE_CLUSTERS|AR_STATEMENT_LINE_CLUSTERS|RECEIVABLE_APPLICATION_ID|ar_receivable_applications_all|ID|1
FUSION|AR_STATEMENT_LINE_CLUSTERS|AR_STATEMENT_LINE_CLUSTERS|ADJUSTMENT_ID|ar_adjustments_all|ID|1
FUSION|JL_BR_AR_PAY_SCHED_AUX|JL_BR_AR_PAY_SCHED_AUX|PAYMENT_SCHEDULE_ID|ar_payment_schedules_all|ID|1
